일자,시간,구,기온,습도,강수량,풍속,미세먼지,date,day
20190528,700,영등포구,18.1,26,0,3.7,30,2019-05-28,2
20190528,800,영등포구,18.1,24,0,2.8,30,2019-05-28,2
20190528,1800,영등포구,18.1,76,0,1.5,30,2019-05-28,2
20190528,1900,영등포구,18.1,74,0,1.4,30,2019-05-28,2
20190529,700,강서구,20.3,26,0,2.1,47,2019-05-29,3
20190529,800,강서구,20.3,30,0,2.2,47,2019-05-29,3
20190529,1800,강서구,20.3,56,0,0.6,47,2019-05-29,3
20190529,1900,강서구,20.3,55,0,1.3,47,2019-05-29,3
20190529,700,마포구,20.3,31,0,2.5,63,2019-05-29,3
20190529,800,마포구,20.3,33,0,2.7,63,2019-05-29,3
20190529,1800,마포구,20.3,60,0,1,63,2019-05-29,3
20190529,1900,마포구,20.3,54,0,1.2,63,2019-05-29,3
20190529,700,송파구,20.3,28,0,2.8,50,2019-05-29,3
20190529,800,송파구,20.3,32,0,2.4,50,2019-05-29,3
20190529,1800,송파구,20.3,70,0,1,50,2019-05-29,3
20190529,1900,송파구,20.3,72,0,0.9,50,2019-05-29,3
20190529,700,영등포구,20.3,31,0,2.5,63,2019-05-29,3
20190529,800,영등포구,20.3,33,0,2.7,63,2019-05-29,3
20190529,1800,영등포구,20.3,60,0,1,63,2019-05-29,3
20190529,1900,영등포구,20.3,54,0,1.2,63,2019-05-29,3
20190530,700,강서구,19.6,48,0,1.3,45,2019-05-30,4
20190530,800,강서구,19.6,53,0,0.9,45,2019-05-30,4
20190530,1800,강서구,19.6,63,0,1.1,45,2019-05-30,4
20190530,1900,강서구,19.6,59,0,1.1,45,2019-05-30,4
20190530,700,마포구,19.6,50,0,3.3,58,2019-05-30,4
20190530,800,마포구,19.6,53,0,2.3,58,2019-05-30,4
20190530,1800,마포구,19.6,61,0,1.3,58,2019-05-30,4
20190530,1900,마포구,19.6,56,0,1.5,58,2019-05-30,4
20190530,700,송파구,19.6,49,0,3.1,48,2019-05-30,4
20190530,800,송파구,19.6,55,0,2.4,48,2019-05-30,4
20190530,1800,송파구,19.6,63,0,1.6,48,2019-05-30,4
20190530,1900,송파구,19.6,59,0,1.2,48,2019-05-30,4
20190530,700,영등포구,19.6,50,0,3.3,58,2019-05-30,4
20190530,800,영등포구,19.6,53,0,2.3,58,2019-05-30,4
20190530,1800,영등포구,19.6,61,0,1.3,58,2019-05-30,4
20190530,1900,영등포구,19.6,56,0,1.5,58,2019-05-30,4
20190531,700,강서구,19.1,39,0,1.9,20,2019-05-31,5
20190531,800,강서구,19.1,44,0,1.6,20,2019-05-31,5
20190531,1800,강서구,19.1,85,0,1.2,20,2019-05-31,5
20190531,1900,강서구,19.1,84,0,1.2,20,2019-05-31,5
20190531,700,마포구,19.1,42,0,3.4,26,2019-05-31,5
20190531,800,마포구,19.1,46,0,3.6,26,2019-05-31,5
20190531,1800,마포구,19.1,83,0,1.3,26,2019-05-31,5
20190531,1900,마포구,19.1,82,0,1.5,26,2019-05-31,5
20190531,700,송파구,19.1,44,0,3,21,2019-05-31,5
20190531,800,송파구,19.1,48,0,3.3,21,2019-05-31,5
20190531,1800,송파구,19.1,84,0,1,21,2019-05-31,5
20190531,1900,송파구,19.1,83,0,1.1,21,2019-05-31,5
20190531,700,영등포구,19.1,42,0,3.4,28,2019-05-31,5
20190531,800,영등포구,19.1,46,0,3.6,28,2019-05-31,5
20190531,1800,영등포구,19.1,83,0,1.3,28,2019-05-31,5
20190531,1900,영등포구,19.1,82,0,1.5,28,2019-05-31,5
20190601,700,강서구,18.9,46,0,2,32,2019-06-01,6
20190601,800,강서구,18.9,47,0,1.7,32,2019-06-01,6
20190601,1800,강서구,18.9,72,0,0,32,2019-06-01,6
20190601,1900,강서구,18.9,70,0,0.4,32,2019-06-01,6
20190601,700,마포구,18.9,51,0,2.4,43,2019-06-01,6
20190601,800,마포구,18.9,52,0,2.7,43,2019-06-01,6
20190601,1800,마포구,18.9,72,0,2,43,2019-06-01,6
20190601,1900,마포구,18.9,74,0,0.7,43,2019-06-01,6
20190601,700,송파구,18.9,49,0,2.7,36,2019-06-01,6
20190601,800,송파구,18.9,54,0,2.1,36,2019-06-01,6
20190601,1800,송파구,18.9,81,0,1.4,36,2019-06-01,6
20190601,1900,송파구,18.9,87,0,0.6,36,2019-06-01,6
20190601,700,영등포구,18.9,51,0,2.4,43,2019-06-01,6
20190601,800,영등포구,18.9,52,0,2.7,43,2019-06-01,6
20190601,1800,영등포구,18.9,72,0,2,43,2019-06-01,6
20190601,1900,영등포구,18.9,74,0,0.7,43,2019-06-01,6
20190602,700,강서구,21.1,24,0,1.8,33,2019-06-02,7
20190602,800,강서구,21.1,23,0,1.7,33,2019-06-02,7
20190602,1800,강서구,21.1,50,0,0,33,2019-06-02,7
20190602,1900,강서구,21.1,50,0,0.2,33,2019-06-02,7
20190602,700,마포구,21.1,33,0,3.8,44,2019-06-02,7
20190602,800,마포구,21.1,35,0,4,44,2019-06-02,7
20190602,1800,마포구,21.1,59,0,0.9,44,2019-06-02,7
20190602,1900,마포구,21.1,63,0,0.4,44,2019-06-02,7
20190602,700,송파구,21.1,32,0,2.6,41,2019-06-02,7
20190602,800,송파구,21.1,30,0,2.4,41,2019-06-02,7
20190602,1800,송파구,21.1,61,0,0.7,41,2019-06-02,7
20190602,1900,송파구,21.1,65,0,0.7,41,2019-06-02,7
20190602,700,영등포구,21.1,33,0,3.8,46,2019-06-02,7
20190602,800,영등포구,21.1,35,0,4,46,2019-06-02,7
20190602,1800,영등포구,21.1,59,0,0.9,46,2019-06-02,7
20190602,1900,영등포구,21.1,63,0,0.4,46,2019-06-02,7
20190603,700,강서구,23.1,33,0,2.5,34,2019-06-03,1
20190603,800,강서구,23.1,35,0,2.1,34,2019-06-03,1
20190603,1800,강서구,23.1,58,0,0.2,34,2019-06-03,1
20190603,1900,강서구,23.1,59,0,0.6,34,2019-06-03,1
20190603,700,마포구,23.1,36,0,2.5,45,2019-06-03,1
20190603,800,마포구,23.1,36,0,2.1,45,2019-06-03,1
20190603,1800,마포구,23.1,69,0,0.8,45,2019-06-03,1
20190603,1900,마포구,23.1,65,0,1.4,45,2019-06-03,1
20190603,700,송파구,23.1,35,0,1.9,43,2019-06-03,1
20190603,800,송파구,23.1,36,0,1.7,43,2019-06-03,1
20190603,1800,송파구,23.1,70,0,0.5,43,2019-06-03,1
20190603,1900,송파구,23.1,72,0,0.7,43,2019-06-03,1
20190603,700,영등포구,23.1,36,0,2.5,45,2019-06-03,1
20190603,800,영등포구,23.1,36,0,2.1,45,2019-06-03,1
20190603,1800,영등포구,23.1,69,0,0.8,45,2019-06-03,1
20190603,1900,영등포구,23.1,65,0,1.4,45,2019-06-03,1
20190604,700,강서구,22.6,54,0,2.2,30,2019-06-04,2
20190604,800,강서구,22.6,52,0,2.3,30,2019-06-04,2
20190604,1800,강서구,22.6,87,0,1.1,30,2019-06-04,2
20190604,1900,강서구,22.6,85,0,0.8,30,2019-06-04,2
20190604,700,마포구,22.6,61,0,3.3,35,2019-06-04,2
20190604,800,마포구,22.6,53,0,3.3,35,2019-06-04,2
20190604,1800,마포구,22.6,86,0,0.5,35,2019-06-04,2
20190604,1900,마포구,22.6,85,0,1.3,35,2019-06-04,2
20190604,700,송파구,22.6,50,0,2.6,27,2019-06-04,2
20190604,800,송파구,22.6,56,0,2,27,2019-06-04,2
20190604,1800,송파구,22.6,85,0,0.6,27,2019-06-04,2
20190604,1900,송파구,22.6,85,0,0.3,27,2019-06-04,2
20190604,700,영등포구,22.6,61,0,3.3,35,2019-06-04,2
20190604,800,영등포구,22.6,53,0,3.3,35,2019-06-04,2
20190604,1800,영등포구,22.6,86,0,0.5,35,2019-06-04,2
20190604,1900,영등포구,22.6,85,0,1.3,35,2019-06-04,2
20190605,700,강서구,23,52,0,1.2,48,2019-06-05,3
20190605,800,강서구,23,60,0,1.1,48,2019-06-05,3
20190605,1800,강서구,23,92,0,0.6,48,2019-06-05,3
20190605,1900,강서구,23,90,0,0.2,48,2019-06-05,3
20190605,700,마포구,23,56,0,2.2,66,2019-06-05,3
20190605,800,마포구,23,61,0,2.4,66,2019-06-05,3
20190605,1800,마포구,23,92,0,1,66,2019-06-05,3
20190605,1900,마포구,23,93,0,0.5,66,2019-06-05,3
20190605,700,송파구,23,53,0,2.3,64,2019-06-05,3
20190605,800,송파구,23,56,0,1.9,64,2019-06-05,3
20190605,1800,송파구,23,85,0,0.7,64,2019-06-05,3
20190605,1900,송파구,23,88,0,0.6,64,2019-06-05,3
20190605,700,영등포구,23,56,0,2.2,73,2019-06-05,3
20190605,800,영등포구,23,61,0,2.4,73,2019-06-05,3
20190605,1800,영등포구,23,92,0,1,73,2019-06-05,3
20190605,1900,영등포구,23,93,0,0.5,73,2019-06-05,3
20190606,700,강서구,21.2,86,0,1,50,2019-06-06,4
20190606,800,강서구,21.2,66,0,1.7,50,2019-06-06,4
20190606,1800,강서구,21.2,97,13.5,2.5,50,2019-06-06,4
20190606,1900,강서구,21.2,97,6.5,0.9,50,2019-06-06,4
20190606,700,마포구,21.2,86,0,2.3,74,2019-06-06,4
20190606,800,마포구,21.2,74,0,3.9,74,2019-06-06,4
20190606,1800,마포구,21.2,97,5.5,4.4,74,2019-06-06,4
20190606,1900,마포구,21.2,99,7,2.3,74,2019-06-06,4
20190606,700,송파구,21.2,82,0,1.7,67,2019-06-06,4
20190606,800,송파구,21.2,79,0,2,67,2019-06-06,4
20190606,1800,송파구,21.2,98,15,2.4,67,2019-06-06,4
20190606,1900,송파구,21.2,98,8,1.2,67,2019-06-06,4
20190606,700,영등포구,21.2,86,0,2.3,81,2019-06-06,4
20190606,800,영등포구,21.2,74,0,3.9,81,2019-06-06,4
20190606,1800,영등포구,21.2,97,5.5,4.4,81,2019-06-06,4
20190606,1900,영등포구,21.2,99,7,2.3,81,2019-06-06,4
20190607,700,강서구,20,55,0,2.2,12,2019-06-07,5
20190607,800,강서구,20,54,0,1.3,12,2019-06-07,5
20190607,1800,강서구,20,74,0,0.6,12,2019-06-07,5
20190607,1900,강서구,20,75,0,0.3,12,2019-06-07,5
20190607,700,마포구,20,59,0,2.5,14,2019-06-07,5
20190607,800,마포구,20,58,0,3.7,14,2019-06-07,5
20190607,1800,마포구,20,74,0,2.1,14,2019-06-07,5
20190607,1900,마포구,20,74,0,2.6,14,2019-06-07,5
20190607,700,송파구,20,61,0,2.5,11,2019-06-07,5
20190607,800,송파구,20,60,0,2.8,11,2019-06-07,5
20190607,1800,송파구,20,89,0,0.8,11,2019-06-07,5
20190607,1900,송파구,20,84,0,1.4,11,2019-06-07,5
20190607,700,영등포구,20,59,0,2.5,17,2019-06-07,5
20190607,800,영등포구,20,58,0,3.7,17,2019-06-07,5
20190607,1800,영등포구,20,74,0,2.1,17,2019-06-07,5
20190607,1900,영등포구,20,74,0,2.6,17,2019-06-07,5
20190608,700,강서구,21.9,53,0,2,23,2019-06-08,6
20190608,800,강서구,21.9,52,0,1.6,23,2019-06-08,6
20190608,1800,강서구,21.9,81,0,0.5,23,2019-06-08,6
20190608,1900,강서구,21.9,80,0,0.2,23,2019-06-08,6
20190608,700,마포구,21.9,54,0,2.7,27,2019-06-08,6
20190608,800,마포구,21.9,58,0,3.5,27,2019-06-08,6
20190608,1800,마포구,21.9,75,0,0.8,27,2019-06-08,6
20190608,1900,마포구,21.9,76,0,0.5,27,2019-06-08,6
20190608,700,송파구,21.9,56,0,2.4,26,2019-06-08,6
20190608,800,송파구,21.9,57,0,2.6,26,2019-06-08,6
20190608,1800,송파구,21.9,78,0,1.2,26,2019-06-08,6
20190608,1900,송파구,21.9,84,0,0.1,26,2019-06-08,6
20190608,700,영등포구,21.9,54,0,2.7,27,2019-06-08,6
20190608,800,영등포구,21.9,58,0,3.5,27,2019-06-08,6
20190608,1800,영등포구,21.9,75,0,0.8,27,2019-06-08,6
20190608,1900,영등포구,21.9,76,0,0.5,27,2019-06-08,6
20190609,700,강서구,21.6,63,0,1.7,28,2019-06-09,7
20190609,800,강서구,21.6,68,0,1.1,28,2019-06-09,7
20190609,1800,강서구,21.6,97,0,0.9,28,2019-06-09,7
20190609,1900,강서구,21.6,96,2,0.8,28,2019-06-09,7
20190609,700,마포구,21.6,66,0,3.1,49,2019-06-09,7
20190609,800,마포구,21.6,69,0,3.5,49,2019-06-09,7
20190609,1800,마포구,21.6,91,0.5,3.2,49,2019-06-09,7
20190609,1900,마포구,21.6,91,0.5,2,49,2019-06-09,7
20190609,700,송파구,21.6,63,0,1.5,50,2019-06-09,7
20190609,800,송파구,21.6,65,0,1.9,50,2019-06-09,7
20190609,1800,송파구,21.6,96,1,1.2,50,2019-06-09,7
20190609,1900,송파구,21.6,96,0.5,1.8,50,2019-06-09,7
20190609,700,영등포구,21.6,66,0,3.1,49,2019-06-09,7
20190609,800,영등포구,21.6,69,0,3.5,49,2019-06-09,7
20190609,1800,영등포구,21.6,91,0.5,3.2,49,2019-06-09,7
20190609,1900,영등포구,21.6,91,0.5,2,49,2019-06-09,7
20190610,700,강서구,18.4,51,0,2.5,8,2019-06-10,1
20190610,800,강서구,18.4,55,0,-1,8,2019-06-10,1
20190610,1800,강서구,18.4,58,0,1,8,2019-06-10,1
20190610,1900,강서구,18.4,62,0,1.2,8,2019-06-10,1
20190610,700,마포구,18.4,57,0,3.3,11,2019-06-10,1
20190610,800,마포구,18.4,60,0,-1,11,2019-06-10,1
20190610,1800,마포구,18.4,57,0,2.8,11,2019-06-10,1
20190610,1900,마포구,18.4,60,0,2.5,11,2019-06-10,1
20190610,700,송파구,18.4,63,0,1.9,12,2019-06-10,1
20190610,800,송파구,18.4,58,0,-1,12,2019-06-10,1
20190610,1800,송파구,18.4,66,0,1.8,12,2019-06-10,1
20190610,1900,송파구,18.4,70,0,1.1,12,2019-06-10,1
20190610,700,영등포구,18.4,57,0,3.3,16,2019-06-10,1
20190610,800,영등포구,18.4,60,0,-1,16,2019-06-10,1
20190610,1800,영등포구,18.4,57,0,2.8,16,2019-06-10,1
20190610,1900,영등포구,18.4,60,0,2.5,16,2019-06-10,1
20190611,700,강서구,20.5,44,0,1.2,10,2019-06-11,2
20190611,800,강서구,20.5,42,0,1.2,10,2019-06-11,2
20190611,1800,강서구,20.5,79,0,0.2,10,2019-06-11,2
20190611,1900,강서구,20.5,81,0,1.5,10,2019-06-11,2
20190611,700,마포구,20.5,39,0,1.8,14,2019-06-11,2
20190611,800,마포구,20.5,41,0,1.9,14,2019-06-11,2
20190611,1800,마포구,20.5,83,0,0.6,14,2019-06-11,2
20190611,1900,마포구,20.5,75,0,1.6,14,2019-06-11,2
20190611,700,송파구,20.5,40,0,1.3,13,2019-06-11,2
20190611,800,송파구,20.5,46,0,1.1,13,2019-06-11,2
20190611,1800,송파구,20.5,86,0,0.7,13,2019-06-11,2
20190611,1900,송파구,20.5,88,0,0.8,13,2019-06-11,2
20190611,700,영등포구,20.5,39,0,1.8,18,2019-06-11,2
20190611,800,영등포구,20.5,41,0,1.9,18,2019-06-11,2
20190611,1800,영등포구,20.5,83,0,0.6,18,2019-06-11,2
20190611,1900,영등포구,20.5,75,0,1.6,18,2019-06-11,2
20190612,700,강서구,21.5,42,0,1.5,28,2019-06-12,3
20190612,800,강서구,21.5,48,0,1.9,28,2019-06-12,3
20190612,1800,강서구,21.5,72,0,0.1,28,2019-06-12,3
20190612,1900,강서구,21.5,71,0,0.7,28,2019-06-12,3
20190612,700,마포구,21.5,53,0,4,40,2019-06-12,3
20190612,800,마포구,21.5,51,0,4,40,2019-06-12,3
20190612,1800,마포구,21.5,75,0,0.1,40,2019-06-12,3
20190612,1900,마포구,21.5,76,0,0.4,40,2019-06-12,3
20190612,700,송파구,21.5,50,0,2.8,37,2019-06-12,3
20190612,800,송파구,21.5,48,0,2,37,2019-06-12,3
20190612,1800,송파구,21.5,85,0,0.8,37,2019-06-12,3
20190612,1900,송파구,21.5,85,0,0.9,37,2019-06-12,3
20190612,700,영등포구,21.5,53,0,4,46,2019-06-12,3
20190612,800,영등포구,21.5,51,0,4,46,2019-06-12,3
20190612,1800,영등포구,21.5,75,0,0.1,46,2019-06-12,3
20190612,1900,영등포구,21.5,76,0,0.4,46,2019-06-12,3
20190613,700,강서구,23,37,0,1.4,27,2019-06-13,4
20190613,800,강서구,23,41,0,2.4,27,2019-06-13,4
20190613,1800,강서구,23,70,0,0.1,27,2019-06-13,4
20190613,1900,강서구,23,71,0,0.1,27,2019-06-13,4
20190613,700,마포구,23,43,0,3.2,39,2019-06-13,4
20190613,800,마포구,23,39,0,2.2,39,2019-06-13,4
20190613,1800,마포구,23,72,0,0.7,39,2019-06-13,4
20190613,1900,마포구,23,74,0,1,39,2019-06-13,4
20190613,700,송파구,23,41,0,2,32,2019-06-13,4
20190613,800,송파구,23,40,0,1.5,32,2019-06-13,4
20190613,1800,송파구,23,74,0,0.7,32,2019-06-13,4
20190613,1900,송파구,23,74,0,0.5,32,2019-06-13,4
20190613,700,영등포구,23,43,0,3.2,40,2019-06-13,4
20190613,800,영등포구,23,39,0,2.2,40,2019-06-13,4
20190613,1800,영등포구,23,72,0,0.7,40,2019-06-13,4
20190613,1900,영등포구,23,74,0,1,40,2019-06-13,4
20190614,700,강서구,23,40,0,1.1,34,2019-06-14,5
20190614,800,강서구,23,50,0,1,34,2019-06-14,5
20190614,1800,강서구,23,82,0,0.8,34,2019-06-14,5
20190614,1900,강서구,23,81,0,0.5,34,2019-06-14,5
20190614,700,마포구,23,46,0,3.3,47,2019-06-14,5
20190614,800,마포구,23,53,0,2.9,47,2019-06-14,5
20190614,1800,마포구,23,82,0,2.4,47,2019-06-14,5
20190614,1900,마포구,23,79,0,2.8,47,2019-06-14,5
20190614,700,송파구,23,45,0,1.7,40,2019-06-14,5
20190614,800,송파구,23,47,0,1.1,40,2019-06-14,5
20190614,1800,송파구,23,72,0,0.8,40,2019-06-14,5
20190614,1900,송파구,23,72,0,1.5,40,2019-06-14,5
20190614,700,영등포구,23,46,0,3.3,47,2019-06-14,5
20190614,800,영등포구,23,53,0,2.9,47,2019-06-14,5
20190614,1800,영등포구,23,82,0,2.4,47,2019-06-14,5
20190614,1900,영등포구,23,79,0,2.8,47,2019-06-14,5
20190615,700,강서구,21.9,47,0,1.7,36,2019-06-15,6
20190615,800,강서구,21.9,48,0,1.8,36,2019-06-15,6
20190615,1800,강서구,21.9,78,0,0.5,36,2019-06-15,6
20190615,1900,강서구,21.9,75,0,0.2,36,2019-06-15,6
20190615,700,마포구,21.9,49,0,2.7,43,2019-06-15,6
20190615,800,마포구,21.9,48,0,2.1,43,2019-06-15,6
20190615,1800,마포구,21.9,78,0,0.9,43,2019-06-15,6
20190615,1900,마포구,21.9,78,0,0.5,43,2019-06-15,6
20190615,700,송파구,21.9,52,0,3.4,41,2019-06-15,6
20190615,800,송파구,21.9,48,0,3.4,41,2019-06-15,6
20190615,1800,송파구,21.9,89,0,0.6,41,2019-06-15,6
20190615,1900,송파구,21.9,91,0,0.9,41,2019-06-15,6
20190615,700,영등포구,21.9,49,0,2.7,48,2019-06-15,6
20190615,800,영등포구,21.9,48,0,2.1,48,2019-06-15,6
20190615,1800,영등포구,21.9,78,0,0.9,48,2019-06-15,6
20190615,1900,영등포구,21.9,78,0,0.5,48,2019-06-15,6
20190616,700,강서구,22,42,0,2,13,2019-06-16,7
20190616,800,강서구,22,48,0,1.3,13,2019-06-16,7
20190616,1800,강서구,22,87,0,2.2,13,2019-06-16,7
20190616,1900,강서구,22,84,0,2.3,13,2019-06-16,7
20190616,700,마포구,22,44,0,2.2,19,2019-06-16,7
20190616,800,마포구,22,52,0,2.1,19,2019-06-16,7
20190616,1800,마포구,22,83,0,1.5,19,2019-06-16,7
20190616,1900,마포구,22,79,0,1.7,19,2019-06-16,7
20190616,700,송파구,22,48,0,2.5,18,2019-06-16,7
20190616,800,송파구,22,50,0,2.1,18,2019-06-16,7
20190616,1800,송파구,22,80,0,0.9,18,2019-06-16,7
20190616,1900,송파구,22,80,0,1.1,18,2019-06-16,7
20190616,700,영등포구,22,44,0,2.2,22,2019-06-16,7
20190616,800,영등포구,22,52,0,2.1,22,2019-06-16,7
20190616,1800,영등포구,22,83,0,1.5,22,2019-06-16,7
20190616,1900,영등포구,22,79,0,1.7,22,2019-06-16,7
20190617,700,강서구,21.7,40,0,2.5,22,2019-06-17,1
20190617,800,강서구,21.7,46,0,1.8,22,2019-06-17,1
20190617,1800,강서구,21.7,74,0,1.6,22,2019-06-17,1
20190617,1900,강서구,21.7,87,4.5,1,22,2019-06-17,1
20190617,700,마포구,21.7,43,0,1.8,30,2019-06-17,1
20190617,800,마포구,21.7,46,0,2.3,30,2019-06-17,1
20190617,1800,마포구,21.7,69,0,1.5,30,2019-06-17,1
20190617,1900,마포구,21.7,85,5,2.2,30,2019-06-17,1
20190617,700,송파구,21.7,43,0,1.7,26,2019-06-17,1
20190617,800,송파구,21.7,47,0,2.1,26,2019-06-17,1
20190617,1800,송파구,21.7,93,0,0.9,26,2019-06-17,1
20190617,1900,송파구,21.7,95,1.5,1.1,26,2019-06-17,1
20190617,700,영등포구,21.7,43,0,1.8,31,2019-06-17,1
20190617,800,영등포구,21.7,46,0,2.3,31,2019-06-17,1
20190617,1800,영등포구,21.7,69,0,1.5,31,2019-06-17,1
20190617,1900,영등포구,21.7,85,5,2.2,31,2019-06-17,1
20190618,700,강서구,20.8,70,0,2,29,2019-06-18,2
20190618,800,강서구,20.8,70,0,0.7,29,2019-06-18,2
20190618,1800,강서구,20.8,-1,0,0.2,29,2019-06-18,2
20190618,1900,강서구,20.8,-1,0,1.6,29,2019-06-18,2
20190618,700,마포구,20.8,67,0,2.4,41,2019-06-18,2
20190618,800,마포구,20.8,68,0,2.3,41,2019-06-18,2
20190618,1800,마포구,20.8,89,0,0.9,41,2019-06-18,2
20190618,1900,마포구,20.8,90,0,1.5,41,2019-06-18,2
20190618,700,송파구,20.8,72,0,1.8,32,2019-06-18,2
20190618,800,송파구,20.8,70,0,2,32,2019-06-18,2
20190618,1800,송파구,20.8,88,0,1.1,32,2019-06-18,2
20190618,1900,송파구,20.8,93,0,0.8,32,2019-06-18,2
20190618,700,영등포구,20.8,67,0,2.4,49,2019-06-18,2
20190618,800,영등포구,20.8,68,0,2.3,49,2019-06-18,2
20190618,1800,영등포구,20.8,89,0,0.9,49,2019-06-18,2
20190618,1900,영등포구,20.8,90,0,1.5,49,2019-06-18,2
20190619,700,강서구,21.4,62,0,1.7,29,2019-06-19,3
20190619,800,강서구,21.4,77,0,2,29,2019-06-19,3
20190619,1800,강서구,21.4,89,0,1,29,2019-06-19,3
20190619,1900,강서구,21.4,92,0,1.1,29,2019-06-19,3
20190619,700,마포구,21.4,61,0,4,36,2019-06-19,3
20190619,800,마포구,21.4,74,0,4.3,36,2019-06-19,3
20190619,1800,마포구,21.4,88,0,1.2,36,2019-06-19,3
20190619,1900,마포구,21.4,88,0,1.1,36,2019-06-19,3
20190619,700,송파구,21.4,64,0,1.3,37,2019-06-19,3
20190619,800,송파구,21.4,79,0,2.7,37,2019-06-19,3
20190619,1800,송파구,21.4,85,0,1,37,2019-06-19,3
20190619,1900,송파구,21.4,90,0,0.4,37,2019-06-19,3
20190619,700,영등포구,21.4,61,0,4,45,2019-06-19,3
20190619,800,영등포구,21.4,74,0,4.3,45,2019-06-19,3
20190619,1800,영등포구,21.4,88,0,1.2,45,2019-06-19,3
20190619,1900,영등포구,21.4,88,0,1.1,45,2019-06-19,3
20190620,700,강서구,22.7,59,0,1.9,24,2019-06-20,4
20190620,800,강서구,22.7,61,0,2.1,24,2019-06-20,4
20190620,1800,강서구,22.7,92,0,0.1,24,2019-06-20,4
20190620,1900,강서구,22.7,91,0,0.6,24,2019-06-20,4
20190620,700,마포구,22.7,59,0,1.7,33,2019-06-20,4
20190620,800,마포구,22.7,61,0,2.4,33,2019-06-20,4
20190620,1800,마포구,22.7,89,0,1,33,2019-06-20,4
20190620,1900,마포구,22.7,89,0,1.9,33,2019-06-20,4
20190620,700,송파구,22.7,59,0,2.4,35,2019-06-20,4
20190620,800,송파구,22.7,62,0,2.2,35,2019-06-20,4
20190620,1800,송파구,22.7,87,0,0.6,35,2019-06-20,4
20190620,1900,송파구,22.7,85,0,0.5,35,2019-06-20,4
20190620,700,영등포구,22.7,59,0,1.7,40,2019-06-20,4
20190620,800,영등포구,22.7,61,0,2.4,40,2019-06-20,4
20190620,1800,영등포구,22.7,89,0,1,40,2019-06-20,4
20190620,1900,영등포구,22.7,89,0,1.9,40,2019-06-20,4
20190621,700,강서구,22.1,67,0,1.7,25,2019-06-21,5
20190621,800,강서구,22.1,67,0,1.4,25,2019-06-21,5
20190621,1800,강서구,22.1,68,0,1.2,25,2019-06-21,5
20190621,1900,강서구,22.1,65,0,0.6,25,2019-06-21,5
20190621,700,마포구,22.1,72,0,4,37,2019-06-21,5
20190621,800,마포구,22.1,69,0,2.6,37,2019-06-21,5
20190621,1800,마포구,22.1,61,0,2.3,37,2019-06-21,5
20190621,1900,마포구,22.1,63,0,2.5,37,2019-06-21,5
20190621,700,송파구,22.1,65,0,2,33,2019-06-21,5
20190621,800,송파구,22.1,63,0,2.4,33,2019-06-21,5
20190621,1800,송파구,22.1,72,0,1.6,33,2019-06-21,5
20190621,1900,송파구,22.1,69,0,1.7,33,2019-06-21,5
20190621,700,영등포구,22.1,72,0,4,44,2019-06-21,5
20190621,800,영등포구,22.1,69,0,2.6,44,2019-06-21,5
20190621,1800,영등포구,22.1,61,0,2.3,44,2019-06-21,5
20190621,1900,영등포구,22.1,63,0,2.5,44,2019-06-21,5
20190622,700,강서구,24.2,34,0,1.4,14,2019-06-22,6
20190622,800,강서구,24.2,36,0,1.7,14,2019-06-22,6
20190622,1800,강서구,24.2,48,0,1.5,14,2019-06-22,6
20190622,1900,강서구,24.2,49,0,0.8,14,2019-06-22,6
20190622,700,마포구,24.2,42,0,1.4,16,2019-06-22,6
20190622,800,마포구,24.2,40,0,2.6,16,2019-06-22,6
20190622,1800,마포구,24.2,50,0,3.3,16,2019-06-22,6
20190622,1900,마포구,24.2,51,0,2.4,16,2019-06-22,6
20190622,700,송파구,24.2,35,0,2.1,14,2019-06-22,6
20190622,800,송파구,24.2,39,0,1.1,14,2019-06-22,6
20190622,1800,송파구,24.2,59,0,0.5,14,2019-06-22,6
20190622,1900,송파구,24.2,57,0,1.7,14,2019-06-22,6
20190622,700,영등포구,24.2,42,0,1.4,20,2019-06-22,6
20190622,800,영등포구,24.2,40,0,2.6,20,2019-06-22,6
20190622,1800,영등포구,24.2,50,0,3.3,20,2019-06-22,6
20190622,1900,영등포구,24.2,51,0,2.4,20,2019-06-22,6
20190623,700,강서구,25,35,0,2,10,2019-06-23,7
20190623,800,강서구,25,38,0,1.6,10,2019-06-23,7
20190623,1800,강서구,25,53,0,1.2,10,2019-06-23,7
20190623,1900,강서구,25,58,0,0.9,10,2019-06-23,7
20190623,700,마포구,25,41,0,4,17,2019-06-23,7
20190623,800,마포구,25,45,0,4.3,17,2019-06-23,7
20190623,1800,마포구,25,61,0,2.4,17,2019-06-23,7
20190623,1900,마포구,25,62,0,3.9,17,2019-06-23,7
20190623,700,송파구,25,40,0,1.1,16,2019-06-23,7
20190623,800,송파구,25,74,0.5,1,16,2019-06-23,7
20190623,1800,송파구,25,66,0,1.2,16,2019-06-23,7
20190623,1900,송파구,25,71,0,0.8,16,2019-06-23,7
20190623,700,영등포구,25,41,0,4,17,2019-06-23,7
20190623,800,영등포구,25,45,0,4.3,17,2019-06-23,7
20190623,1800,영등포구,25,61,0,2.4,17,2019-06-23,7
20190623,1900,영등포구,25,62,0,3.9,17,2019-06-23,7
20190624,700,강서구,25.2,37,0,1.7,24,2019-06-24,1
